Gene_acc,Gene_id,srank,Intensity,FDR,Desc
1322,tr|A0A0J9YUS5|A0A0J9YUS5_MOUSE,0.406605,7.217378647939442,1.0,none
1323,sp|Q78PY7|SND1_MOUSE,0.406605,6.877060201255311,1.0,Staphylococcal nuclease domain-containing protein 1
1324,sp|Q9CQE8|RTRAF_MOUSE,0.406605,7.317164585323156,1.0,"RNA transcription, translation and transport factor protein"
1326,tr|A2AGN7|A2AGN7_MOUSE,0.406605,6.97647378343549,1.0,tr|A2AGN7|A2AGN7_MOUSE 26S proteasome regulatory subunit 6A
1327,sp|O88895|HDAC3_MOUSE,0.406605,6.188787912637469,1.0,Histone deacetylase 3
1328,sp|P53994|RAB2A_MOUSE,0.406605,6.037824750588342,1.0,Ras-related protein Rab-2A
1329,sp|Q9D0D3|PAPD1_MOUSE,0.406605,6.608119360712597,1.0,"Poly(A) RNA polymerase, mitochondrial"
1330,sp|Q9CZU6|CISY_MOUSE,0.406605,6.884325142831696,1.0,"Citrate synthase, mitochondrial"
1331,tr|A0A0G2JFY0|A0A0G2JFY0_MOUSE,0.406605,6.714648237350974,1.0,tr|A0A0G2JFY0|A0A0G2JFY0_MOUSE ATPase family protein 2 homolog
1332,sp|Q9CWJ9|PUR9_MOUSE,0.406605,7.47533698709062,1.0,Bifunctional purine biosynthesis protein ATIC
1333,sp|Q5F2E7|NUFP2_MOUSE,0.406605,6.873396175269904,1.0,Nuclear fragile X mental retardation-interacting protein 2
1334,sp|Q9CY64|BIEA_MOUSE,0.406605,6.765504639119437,1.0,Biliverdin reductase A
1335,tr|B1AXW5|B1AXW5_MOUSE,0.406276,8.872604909064831,1.0,tr|B1AXW5|B1AXW5_MOUSE Peroxiredoxin-1 (Fragment)
1336,tr|F6RBR6|F6RBR6_MOUSE,0.405761,7.041432164680265,1.0,tr|F6RBR6|F6RBR6_MOUSE NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12
1337,sp|B2RX88|CSPP1_MOUSE,-0.405602,7.928180700289682,1.0,Centrosome and spindle pole associated protein 1
1338,sp|Q9JKB3|YBOX3_MOUSE,-0.405385,7.897621593857142,1.0,Y-box-binding protein 3
1339,tr|A0A494B8Y8|A0A494B8Y8_MOUSE,-0.403962,8.206987694756409,1.0,tr|A0A494B8Y8|A0A494B8Y8_MOUSE Protein YIF1A
1340,sp|Q9DBR0|AKAP8_MOUSE,-0.40353,9.129012793126035,1.0,A-kinase anchor protein 8
1341,sp|Q6QI06|RICTR_MOUSE,0.403317,8.556796832486183,1.0,Rapamycin-insensitive companion of mTOR
1342,sp|Q9CQS8|SC61B_MOUSE,-0.40302,7.881179160048086,1.0,Protein transport protein Sec61 subunit beta
1343,sp|P41105|RL28_MOUSE,0.402747,8.259665538729672,1.0,60S ribosomal protein L28
1344,tr|J3QQ16|J3QQ16_MOUSE,0.402611,6.932468691113851,1.0,none
1345,tr|A0A087WS56|A0A087WS56_MOUSE,-0.400892,8.98857679201473,1.0,tr|A0A087WS56|A0A087WS56_MOUSE Fibronectin
1346,tr|Q6XLQ8|Q6XLQ8_MOUSE,0.398912,7.3578776992298724,1.0,tr|Q6XLQ8|Q6XLQ8_MOUSE Calumenin
1347,sp|O88986|KBL_MOUSE,-0.39859,8.201069231151306,1.0,"2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial"
1348,sp|Q8K1N2|PHLB2_MOUSE,0.398421,8.379668034033655,1.0,Pleckstrin homology-like domain family B member 2
1349,sp|Q9D8N2|DEN10_MOUSE,-0.397831,8.256429082303248,1.0,DENN domain-containing protein 10
1350,sp|P51410|RL9_MOUSE,0.397413,8.77125667384591,1.0,60S ribosomal protein L9
1351,sp|Q08024|PEBB_MOUSE,0.397409,7.683101096428065,1.0,Core-binding factor subunit beta
1352,sp|Q9EPU0|RENT1_MOUSE,0.396891,8.6086543775121,1.0,Regulator of nonsense transcripts 1
1353,sp|Q99020|ROAA_MOUSE,0.396273,8.392943042340061,1.0,Heterogeneous nuclear ribonucleoprotein A/B
1354,tr|G3X972|G3X972_MOUSE,0.392505,7.41251094618621,1.0,none
1355,sp|P63017|HSP7C_MOUSE,-0.390899,10.091279964228837,1.0,Heat shock cognate 71 kDa protein
1356,tr|F7CVW0|F7CVW0_MOUSE,-0.390632,7.345981121826305,1.0,tr|F7CVW0|F7CVW0_MOUSE Protein strawberry notch homolog 1 (Fragment)
1357,sp|Q62167|DDX3X_MOUSE,0.3904780000000001,8.30973659910929,1.0,ATP-dependent RNA helicase DDX3X
1358,sp|A6X919|D19L1_MOUSE,0.387671,8.305609289566194,1.0,Probable C-mannosyltransferase DPY19L1
1359,tr|F6YZU5|F6YZU5_MOUSE,-0.387328,6.740046724051494,1.0,tr|F6YZU5|F6YZU5_MOUSE Disks large homolog 5 (Fragment)
1360,sp|P25206|MCM3_MOUSE,-0.387303,8.320748477987173,1.0,DNA replication licensing factor MCM3
1361,sp|P70227|ITPR3_MOUSE,0.385407,7.9705560683632894,1.0,"Inositol 1,4,5-trisphosphate receptor type 3"
1362,sp|O55142|RL35A_MOUSE,-0.383797,8.441239397871147,1.0,60S ribosomal protein L35a
1363,sp|Q8BXQ2|PIGT_MOUSE,-0.38369,8.438953507704396,1.0,GPI transamidase component PIG-T
1364,tr|A0A0J9YUZ4|A0A0J9YUZ4_MOUSE,0.383529,7.8529433191619304,1.0,tr|A0A0J9YUZ4|A0A0J9YUZ4_MOUSE High mobility group protein B1 (Fragment)
1365,sp|Q60760|GRB10_MOUSE,0.383152,8.825322238204594,1.0,Growth factor receptor-bound protein 10
1366,tr|Z4YJY0|Z4YJY0_MOUSE,-0.382566,6.794418330874141,1.0,tr|Z4YJY0|Z4YJY0_MOUSE BRISC complex subunit Abraxas 2
1367,sp|Q9R0N0|GALK1_MOUSE,-0.379838,8.734207569731456,1.0,Galactokinase
1368,sp|Q9ERD7|TBB3_MOUSE,0.379757,8.172281761455,1.0,Tubulin beta-3 chain
1369,tr|A0A0R4J1Z3|A0A0R4J1Z3_MOUSE,0.379467,8.94816836172713,1.0,tr|A0A0R4J1Z3|A0A0R4J1Z3_MOUSE Transmembrane protein 33
1370,sp|Q99J56|DERL1_MOUSE,-0.379174,8.701066919178094,1.0,Derlin-1
1371,sp|Q8R1Q8|DC1L1_MOUSE,-0.378952,7.696749435201623,1.0,Cytoplasmic dynein 1 light intermediate chain 1
1372,sp|Q9D051|ODPB_MOUSE,0.37888,8.847985782620027,1.0,"Pyruvate dehydrogenase E1 component subunit beta, mitochondrial"
1373,sp|Q8BFR5|EFTU_MOUSE,-0.378218,9.680870118984576,1.0,"Elongation factor Tu, mitochondrial"
1374,sp|Q8BH04|PCKGM_MOUSE,-0.378025,8.933603691514223,1.0,"Phosphoenolpyruvate carboxykinase [GTP], mitochondrial"
1375,sp|P70698|PYRG1_MOUSE,0.376659,9.263257227014066,1.0,CTP synthase 1
1376,sp|Q9JJE7|FADS3_MOUSE,0.375396,7.9276013093257225,1.0,Fatty acid desaturase 3
1377,sp|Q60838|DVL2_MOUSE,-0.372844,8.7543101038802,1.0,Segment polarity protein dishevelled homolog DVL-2
1378,sp|Q8C2Q3|RBM14_MOUSE,0.371093,9.303239268651996,1.0,RNA-binding protein 14
1379,tr|E9PYJ6|E9PYJ6_MOUSE,0.370292,6.880699289218701,1.0,tr|E9PYJ6|E9PYJ6_MOUSE Focadhesin
1380,tr|A0A1D5RLW5|A0A1D5RLW5_MOUSE,0.369775,8.168880342413642,1.0,tr|A0A1D5RLW5|A0A1D5RLW5_MOUSE 60S ribosomal protein L18a
1381,sp|Q8BMS1|ECHA_MOUSE,-0.36892,8.634376494088368,1.0,"Trifunctional enzyme subunit alpha, mitochondrial"
1382,sp|Q62130|PTN14_MOUSE,-0.368433,8.987800285751872,1.0,Tyrosine-protein phosphatase non-receptor type 14
1383,sp|O35375|NRP2_MOUSE,-0.368062,7.413132050434872,1.0,Neuropilin-2
1384,sp|P18760|COF1_MOUSE,0.367971,8.371972469694093,1.0,Cofilin-1
1385,sp|P17918|PCNA_MOUSE,-0.367805,9.65747655116845,1.0,Proliferating cell nuclear antigen
1386,sp|Q9D883|U2AF1_MOUSE,-0.367604,7.658221334447711,1.0,Splicing factor U2AF 35 kDa subunit
1387,sp|Q8CAQ8|MIC60_MOUSE,-0.367431,8.863626165397068,1.0,MICOS complex subunit Mic60
1388,sp|Q65Z40|WAPL_MOUSE,0.364975,8.11743702528262,1.0,Wings apart-like protein homolog
1389,sp|Q61696|HS71A_MOUSE,0.363969,7.432568465297358,1.0,Heat shock 70 kDa protein 1A
1390,sp|Q61753|SERA_MOUSE,-0.363589,8.907077987089135,1.0,D-3-phosphoglycerate dehydrogenase
1391,sp|Q5XJY5|COPD_MOUSE,0.36085,8.642790860423538,1.0,Coatomer subunit delta
1392,tr|F8WHZ9|F8WHZ9_MOUSE,0.360378,8.383168827057428,1.0,tr|F8WHZ9|F8WHZ9_MOUSE Alpha-adducin
1393,sp|Q62433|NDRG1_MOUSE,0.358879,8.029708362514896,1.0,Protein NDRG1
1394,tr|B9EHJ3|B9EHJ3_MOUSE,0.358781,8.101300180467685,1.0,tr|B9EHJ3|B9EHJ3_MOUSE Tight junction protein ZO-1
1395,sp|P62267|RS23_MOUSE,0.357563,8.364888544517052,1.0,40S ribosomal protein S23
1396,sp|Q3UN04|UBP30_MOUSE,-0.357041,7.961406854669673,1.0,Ubiquitin carboxyl-terminal hydrolase 30
1397,tr|G3UW40|G3UW40_MOUSE,-0.356187,6.742167179772407,1.0,none
1398,sp|P10126|EF1A1_MOUSE,0.355417,10.76697023048119,1.0,Elongation factor 1-alpha 1
1399,sp|P29341|PABP1_MOUSE,-0.354976,9.283549972002684,1.0,Polyadenylate-binding protein 1
1400,sp|P60867|RS20_MOUSE,-0.354573,8.310650836478306,1.0,40S ribosomal protein S20
1401,sp|O35704|SPTC1_MOUSE,-0.35446500000000003,7.848841608363008,1.0,Serine palmitoyltransferase 1
1402,sp|P99027|RLA2_MOUSE,-0.35425300000000004,9.093316601204332,1.0,60S acidic ribosomal protein P2
1403,sp|Q6NXW6|RAD17_MOUSE,0.352908,6.670635429748331,1.0,Cell cycle checkpoint protein RAD17
1404,sp|P28653|PGS1_MOUSE,0.352901,8.586699801624048,1.0,Biglycan
1405,sp|P62331|ARF6_MOUSE,-0.352867,8.360063000627761,1.0,ADP-ribosylation factor 6
1406,sp|Q8BP67|RL24_MOUSE,-0.351073,8.545121480864834,1.0,60S ribosomal protein L24
1407,sp|Q8QZT1|THIL_MOUSE,0.350898,8.273672461942606,1.0,"Acetyl-CoA acetyltransferase, mitochondrial"
1408,sp|Q8BNI4|DERL2_MOUSE,0.350659,8.4922294153655,1.0,Derlin-2
1409,sp|Q8VCB1|NDC1_MOUSE,-0.350145,8.606993675475055,1.0,Nucleoporin NDC1
1410,tr|F6SLP4|F6SLP4_MOUSE,0.34896,8.39297818654254,1.0,none
1411,sp|P42932|TCPQ_MOUSE,0.348711,9.08696457387705,1.0,T-complex protein 1 subunit theta
1412,sp|Q9Z2V5|HDAC6_MOUSE,-0.348064,7.690178353361358,1.0,Histone deacetylase 6
1413,sp|P62889|RL30_MOUSE,0.34783600000000003,8.0961797847148,1.0,60S ribosomal protein L30
1414,sp|Q9JJ28|FLII_MOUSE,0.346325,6.826081284659646,1.0,Protein flightless-1 homolog
1415,sp|Q6Y7W8|GGYF2_MOUSE,0.343564,7.828363392580802,1.0,GRB10-interacting GYF protein 2
1416,sp|Q8K268|ABCF3_MOUSE,-0.343222,7.422934381307001,1.0,ATP-binding cassette sub-family F member 3
1417,sp|Q6P3A8|ODBB_MOUSE,-0.342698,7.773274348337454,1.0,"2-oxoisovalerate dehydrogenase subunit beta, mitochondrial"
1418,sp|Q9Z110|P5CS_MOUSE,-0.341357,9.390422831923477,1.0,Delta-1-pyrroline-5-carboxylate synthase
1419,sp|Q61584|FXR1_MOUSE,0.341216,9.290902332893745,1.0,Fragile X mental retardation syndrome-related protein 1
1420,sp|Q9Z1B5|MD2L1_MOUSE,0.340251,8.047041103415907,1.0,Mitotic spindle assembly checkpoint protein MAD2A
1421,sp|Q922D8|C1TC_MOUSE,0.33885,9.65553219593693,1.0,"C-1-tetrahydrofolate synthase, cytoplasmic"
1422,sp|O88736|DHB7_MOUSE,-0.338562,7.541928535787472,1.0,3-keto-steroid reductase
1423,sp|Q69ZS0|PZRN3_MOUSE,0.338109,7.979375350825853,1.0,E3 ubiquitin-protein ligase PDZRN3
1424,tr|A0A0R4J0D3|A0A0R4J0D3_MOUSE,0.338091,7.929832585743264,1.0,tr|A0A0R4J0D3|A0A0R4J0D3_MOUSE Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B
1425,sp|Q8K2C9|HACD3_MOUSE,-0.337584,8.738209577416493,1.0,Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 3
1426,sp|Q8BKH7|SIN1_MOUSE,-0.336758,7.964386929138865,1.0,Target of rapamycin complex 2 subunit MAPKAP1
1427,sp|P80315|TCPD_MOUSE,-0.335846,8.992036297916027,1.0,T-complex protein 1 subunit delta
1428,sp|P32067|LA_MOUSE,0.335771,7.9516337484314805,1.0,Lupus La protein homolog
1429,tr|H3BJU7|H3BJU7_MOUSE,-0.335439,9.66915875743291,1.0,none
1430,sp|P40142|TKT_MOUSE,0.335428,8.634970735172564,1.0,Transketolase
1431,sp|Q8CFE4|SCYL2_MOUSE,-0.332939,8.20428281255794,1.0,SCY1-like protein 2
1432,sp|P47758|SRPRB_MOUSE,0.332856,8.798395102936041,1.0,Signal recognition particle receptor subunit beta
1433,tr|E9QB02|E9QB02_MOUSE,-0.332147,8.769923543522596,1.0,"tr|E9QB02|E9QB02_MOUSE Methionine--tRNA ligase, cytoplasmic"
1434,sp|Q62351|TFR1_MOUSE,0.331864,8.31268500638876,1.0,Transferrin receptor protein 1
1435,sp|P10639|THIO_MOUSE,-0.331451,8.947913827286559,1.0,Thioredoxin
1436,sp|Q9CQN1|TRAP1_MOUSE,-0.330784,8.749620385199933,1.0,"Heat shock protein 75 kDa, mitochondrial"
1437,tr|D3Z6W2|D3Z6W2_MOUSE,0.330745,7.456973013635818,1.0,tr|D3Z6W2|D3Z6W2_MOUSE Tyrosine-protein phosphatase non-receptor type
1438,sp|Q3USH5|SFSWA_MOUSE,0.329445,6.164590760190224,1.0,"Splicing factor, suppressor of white-apricot homolog"
1439,sp|Q6ZPU9|KBP_MOUSE,0.328883,7.756765388584972,1.0,KIF-binding protein
1440,sp|P63325|RS10_MOUSE,0.32887,7.390687877285511,1.0,40S ribosomal protein S10
1441,sp|Q91UZ5|IMPA2_MOUSE,-0.328692,7.1399734879844585,1.0,Inositol monophosphatase 2
1442,sp|Q8CES0|NAA30_MOUSE,0.328296,6.728093939379775,1.0,N-alpha-acetyltransferase 30
1443,sp|Q8CGY8|OGT1_MOUSE,0.328068,7.235225345011866,1.0,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit
1444,sp|Q9R1T2|SAE1_MOUSE,0.32805500000000004,8.23408682513897,1.0,SUMO-activating enzyme subunit 1
1445,tr|D3YZ00|D3YZ00_MOUSE,-0.327779,8.174466858886019,1.0,tr|D3YZ00|D3YZ00_MOUSE Nuclear factor 1 (Fragment)
1446,sp|P17426|AP2A1_MOUSE,0.327722,7.524798420886221,1.0,AP-2 complex subunit alpha-1
1447,sp|P20152|VIME_MOUSE,0.325989,9.649792282323837,1.0,Vimentin
1448,sp|P62137|PP1A_MOUSE,-0.325305,7.527964835676581,1.0,Serine/threonine-protein phosphatase PP1-alpha catalytic subunit
1449,sp|O54946|DNJB6_MOUSE,-0.32377,8.989614426793269,1.0,DnaJ homolog subfamily B member 6
1450,sp|Q8VHX6|FLNC_MOUSE,-0.322536,8.982325516457163,1.0,Filamin-C
1451,sp|Q9CZM2|RL15_MOUSE,-0.32252800000000004,8.568881976979586,1.0,60S ribosomal protein L15
1452,tr|Q91YS7|Q91YS7_MOUSE,-0.32172,8.679155241283354,1.0,tr|Q91YS7|Q91YS7_MOUSE Dual-specificity mitogen-activated protein kinase kinase 2
1453,sp|Q8C854|MYEF2_MOUSE,0.321434,8.49522509010622,1.0,Myelin expression factor 2
1454,sp|Q9QXS1|PLEC_MOUSE,-0.319444,9.94906782609347,1.0,Plectin
1455,tr|A0A0R4J233|A0A0R4J233_MOUSE,0.319269,7.6839651135875595,1.0,tr|A0A0R4J233|A0A0R4J233_MOUSE Septin-10
1456,sp|D3Z6H8|DCAM2_MOUSE,0.318632,6.715150621707802,1.0,S-adenosylmethionine decarboxylase proenzyme 2
1457,sp|P54823|DDX6_MOUSE,0.31760700000000003,8.210505790680973,1.0,Probable ATP-dependent RNA helicase DDX6
1458,sp|P17742|PPIA_MOUSE,0.317599,9.009620840814325,1.0,Peptidyl-prolyl cis-trans isomerase A
1459,sp|Q9CQY5|MAGT1_MOUSE,-0.317305,8.36969813894988,1.0,Magnesium transporter protein 1
1460,sp|Q99LC5|ETFA_MOUSE,0.317188,8.34662676753156,1.0,"Electron transfer flavoprotein subunit alpha, mitochondrial"
1461,sp|P31230|AIMP1_MOUSE,-0.31689,8.330170175428304,1.0,Aminoacyl tRNA synthase complex-interacting multifunctional protein 1
1462,sp|Q8R2V2|IFFO2_MOUSE,-0.316709,8.028693228393916,1.0,Intermediate filament family orphan 2
1463,tr|F8WHG5|F8WHG5_MOUSE,-0.316149,7.331649954552743,1.0,tr|F8WHG5|F8WHG5_MOUSE RAC-beta serine/threonine-protein kinase
1464,sp|Q9D0M3|CY1_MOUSE,0.313269,7.870731551074955,1.0,"Cytochrome c1, heme protein, mitochondrial"
1465,sp|Q07832|PLK1_MOUSE,-0.313263,7.205502094744196,1.0,Serine/threonine-protein kinase PLK1
1466,tr|A2A5R8|A2A5R8_MOUSE,-0.31309000000000003,7.2249472187770865,1.0,none
1467,sp|Q9JIF7|COPB_MOUSE,-0.309988,9.107820267248048,1.0,Coatomer subunit beta
1468,sp|Q9WTM5|RUVB2_MOUSE,0.309748,8.180727847744507,1.0,RuvB-like 2
1469,sp|P97742|CPT1A_MOUSE,-0.30942600000000003,7.609754439128856,1.0,"Carnitine O-palmitoyltransferase 1, liver isoform"
1470,sp|Q8K2A1|GULP1_MOUSE,0.307359,8.433289685195026,1.0,PTB domain-containing engulfment adapter protein 1
1471,sp|P62751|RL23A_MOUSE,-0.305798,8.760791778269944,1.0,60S ribosomal protein L23a
1472,tr|D3Z645|D3Z645_MOUSE,0.304721,7.471453074297387,1.0,tr|D3Z645|D3Z645_MOUSE Vacuolar protein sorting-associated protein 29
1473,sp|Q80UW8|RPAB1_MOUSE,-0.3036,6.462966700909762,1.0,"DNA-directed RNA polymerases I, II, and III subunit RPABC1"
1474,sp|Q8BK67|RCC2_MOUSE,-0.30345500000000003,7.247506824149921,1.0,Protein RCC2
1475,sp|P46978|STT3A_MOUSE,-0.301688,9.01410032151962,1.0,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A
1476,sp|Q91ZW3|SMCA5_MOUSE,-0.30051,7.494015374757144,1.0,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5
1477,tr|D3Z3Y1|D3Z3Y1_MOUSE,0.299212,7.216957207361097,1.0,none
1478,tr|A0A0G2JGD2|A0A0G2JGD2_MOUSE,-0.298586,8.214393431255205,1.0,tr|A0A0G2JGD2|A0A0G2JGD2_MOUSE Protein S100-A4 (Fragment)
1479,sp|Q61029|LAP2B_MOUSE,-0.29703,9.589670402034894,1.0,"Lamina-associated polypeptide 2, isoforms beta/delta/epsilon/gamma"
1480,sp|Q9JKC8|AP3M1_MOUSE,-0.296567,8.443716607769531,1.0,AP-3 complex subunit mu-1
1481,sp|Q8BI72|CARF_MOUSE,-0.294845,7.6973252606667835,1.0,CDKN2A-interacting protein
1482,tr|S4R2J9|S4R2J9_MOUSE,0.290141,8.42758347362526,1.0,tr|S4R2J9|S4R2J9_MOUSE Protein PRRC2C
1483,sp|Q80YV4|PANK4_MOUSE,-0.28798,7.220029593992445,1.0,4-phosphopantetheine phosphatase
1484,tr|A0A2R8VHP9|A0A2R8VHP9_MOUSE,-0.287389,7.867243506226363,1.0,none
1485,tr|A0A1L1ST61|A0A1L1ST61_MOUSE,-0.285622,7.882547305089792,1.0,none
1486,sp|Q7TT37|ELP1_MOUSE,-0.284962,7.513297524212919,1.0,Elongator complex protein 1
1487,sp|Q91ZN5|S35B2_MOUSE,0.283482,7.980126139057344,1.0,Adenosine 3-phospho 5-phosphosulfate transporter 1
1488,sp|Q9EPT5|SO2A1_MOUSE,-0.282174,7.836741749177742,1.0,Solute carrier organic anion transporter family member 2A1
1489,sp|Q9QZQ8|H2AY_MOUSE,0.281846,7.7914450172619985,1.0,Core histone macro-H2A.1
1490,sp|Q8BGK6|YLAT2_MOUSE,0.280806,7.6501423237924335,1.0,Y+L amino acid transporter 2
1491,sp|P62814|VATB2_MOUSE,-0.27837399999999995,6.92394826891026,1.0,"V-type proton ATPase subunit B, brain isoform"
1492,sp|Q60854|SPB6_MOUSE,0.277171,7.671487568998327,1.0,Serpin B6
1493,tr|A0A1B0GQW0|A0A1B0GQW0_MOUSE,0.276546,7.202787915033841,1.0,tr|A0A1B0GQW0|A0A1B0GQW0_MOUSE ER lumen protein-retaining receptor
1494,sp|Q6ZQI3|MLEC_MOUSE,-0.275666,7.560791062462646,1.0,Malectin
1495,tr|A2AWT6|A2AWT6_MOUSE,0.273774,8.416856768743733,1.0,none
1496,sp|Q8VCW8|ACSF2_MOUSE,0.273494,7.821539729393101,1.0,"Medium-chain acyl-CoA ligase ACSF2, mitochondrial"
1497,tr|F7AI27|F7AI27_MOUSE,-0.272532,7.164590760190224,1.0,tr|F7AI27|F7AI27_MOUSE F-actin-uncapping protein LRRC16A (Fragment)
1498,tr|A0A0R4J047|A0A0R4J047_MOUSE,-0.270784,8.05250156341378,1.0,tr|A0A0R4J047|A0A0R4J047_MOUSE Putative RNA-binding protein Luc7-like 1
1499,sp|P23506|PIMT_MOUSE,0.269966,7.8214021565662595,1.0,Protein-L-isoaspartate(D-aspartate) O-methyltransferase
1500,sp|Q1W617|SHRM4_MOUSE,-0.26968400000000003,6.8756572853054125,1.0,Protein Shroom4
1501,sp|P62245|RS15A_MOUSE,0.26934400000000003,8.790925223713812,1.0,40S ribosomal protein S15a
1502,sp|Q5SSZ5|TENS3_MOUSE,0.269192,8.227809604075215,1.0,Tensin-3
1503,tr|E9PV90|E9PV90_MOUSE,-0.267778,8.204337075628155,1.0,tr|E9PV90|E9PV90_MOUSE Mitochondrial glutamate carrier 1 (Fragment)
1504,sp|Q62426|CYTB_MOUSE,0.26719,8.227912401751748,1.0,Cystatin-B
1505,sp|Q8BHK9|ERC6L_MOUSE,-0.265467,7.378579576115775,1.0,DNA excision repair protein ERCC-6-like
1506,sp|Q61846|MELK_MOUSE,-0.264208,7.73029766209715,1.0,Maternal embryonic leucine zipper kinase
1507,sp|Q9CXY6|ILF2_MOUSE,0.263268,7.537428684023508,1.0,Interleukin enhancer-binding factor 2
1508,sp|C0HKE5|H2A1G_MOUSE,0.263179,8.358715113802132,1.0,Histone H2A type 1-G
1509,tr|A0A286YDQ6|A0A286YDQ6_MOUSE,-0.261042,7.053001570400308,1.0,tr|A0A286YDQ6|A0A286YDQ6_MOUSE Polycomb group RING finger protein 5 (Fragment)
1510,tr|G3UYZ0|G3UYZ0_MOUSE,0.260467,7.091455913055092,1.0,none
1511,sp|Q8R502|LRC8C_MOUSE,0.260145,7.236260071000829,1.0,Volume-regulated anion channel subunit LRRC8C
1512,sp|P63260|ACTG_MOUSE,0.259075,10.21745762253858,1.0,"Actin, cytoplasmic 2"
1513,sp|Q8R516|MIB2_MOUSE,-0.25907,6.8750786348235495,1.0,E3 ubiquitin-protein ligase MIB2
1514,sp|P30658|CBX2_MOUSE,0.258832,7.235376922402237,1.0,Chromobox protein homolog 2
1515,tr|B2RXW8|B2RXW8_MOUSE,-0.257475,7.7688821845679765,1.0,none
1516,sp|Q3U186|SYRM_MOUSE,0.257472,6.997294622348466,1.0,"Probable arginine--tRNA ligase, mitochondrial"
1517,sp|Q61937|NPM_MOUSE,0.255227,8.416989799179172,1.0,Nucleophosmin
1518,sp|Q5FWK3|RHG01_MOUSE,0.254698,7.370716588539546,1.0,Rho GTPase-activating protein 1
1519,sp|Q9DB77|QCR2_MOUSE,-0.251756,8.159747610524272,1.0,"Cytochrome b-c1 complex subunit 2, mitochondrial"
1520,sp|P61358|RL27_MOUSE,-0.250661,8.715811209350358,1.0,60S ribosomal protein L27
1521,sp|Q99PV0|PRP8_MOUSE,0.247992,6.635875641351951,1.0,Pre-mRNA-processing-splicing factor 8
1522,sp|Q9DCW4|ETFB_MOUSE,-0.246456,7.418599559127808,1.0,Electron transfer flavoprotein subunit beta
1523,sp|Q0KL02|TRIO_MOUSE,0.245489,6.846942969382278,1.0,Triple functional domain protein
1524,sp|Q8C0J6|SWAHC_MOUSE,-0.244861,7.422047864705878,1.0,Ankyrin repeat domain-containing protein SOWAHC
1525,sp|Q64310|SURF4_MOUSE,0.244525,7.605132587295637,1.0,Surfeit locus protein 4
1526,sp|P14069|S10A6_MOUSE,0.243537,8.471291711058939,1.0,Protein S100-A6
1527,sp|Q3THS6|METK2_MOUSE,-0.24222800000000005,8.278502094493883,1.0,S-adenosylmethionine synthase isoform type-2
1528,sp|P11087|CO1A1_MOUSE,0.240237,7.9095613776624525,1.0,Collagen alpha-1(I) chain
1529,tr|Q3UXD9|Q3UXD9_MOUSE,0.239866,8.363311065636625,1.0,tr|Q3UXD9|Q3UXD9_MOUSE Peroxisomal trans-2-enoyl-CoA reductase
1530,tr|A2AL12|A2AL12_MOUSE,0.232489,8.053347392169268,1.0,tr|A2AL12|A2AL12_MOUSE Heterogeneous nuclear ribonucleoprotein A3
1531,sp|P70288|HDAC2_MOUSE,0.232015,7.892734437100404,1.0,Histone deacetylase 2
1532,sp|Q60668|HNRPD_MOUSE,0.22913200000000006,7.830486016795072,1.0,Heterogeneous nuclear ribonucleoprotein D0
1533,sp|P70372|ELAV1_MOUSE,0.228862,7.3870515144724935,1.0,ELAV-like protein 1
1534,sp|P08249|MDHM_MOUSE,-0.228025,8.117304446641002,1.0,"Malate dehydrogenase, mitochondrial"
1535,sp|P54818|GALC_MOUSE,-0.225928,7.184549481320698,1.0,Galactocerebrosidase
1536,sp|Q9ES46|PARVB_MOUSE,0.225574,8.174292455102709,1.0,Beta-parvin
1537,sp|Q9CR58|KMCP1_MOUSE,0.225561,7.117635817389494,1.0,Kidney mitochondrial carrier protein 1
1538,sp|Q8K2B3|SDHA_MOUSE,-0.223153,7.756917433847751,1.0,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial"
1539,sp|P48759|PTX3_MOUSE,0.219075,8.319813684538678,1.0,Pentraxin-related protein PTX3
1540,sp|Q80YV2|NIPA_MOUSE,0.21848,7.529263483415585,1.0,Nuclear-interacting partner of ALK
1541,tr|Q6ZWZ4|Q6ZWZ4_MOUSE,-0.218019,8.065019214136255,1.0,none
1542,sp|Q9CXL3|CG050_MOUSE,-0.215545,7.386588133907789,1.0,Uncharacterized protein C7orf50 homolog
1543,tr|Z4YJT3|Z4YJT3_MOUSE,0.214366,6.890840019780741,1.0,tr|Z4YJT3|Z4YJT3_MOUSE La-related protein 1
1544,sp|P70296|PEBP1_MOUSE,0.212615,7.877475011224193,1.0,Phosphatidylethanolamine-binding protein 1
1545,tr|A0A5K1VVP6|A0A5K1VVP6_MOUSE,-0.210824,6.965215816543491,1.0,tr|A0A5K1VVP6|A0A5K1VVP6_MOUSE Methylcytosine dioxygenase TET3
